city_name,city_code
Blacks Harbour,900051930
Blackville,-561330
Blainville,900052058
Blairmore,-561345
Blanc-Sablon,-561356
Blandford,900050166
Blatchford Lake,900055123
Blind Bay,900051727
Blind River,-561368
Bloomfield,900050113
Blucher,-561378
Blucher Hall,-561379
Blue Mountains,900048048
Blue River,-561394
Blue Rock,-561396
Bobcaygeon,-561408
Bocabec,900051446
Bois-des-Filion,-561423
Boischâtel,-572883
Boissevain,-561424
Bolton,-561434
Bolton-Est,900051277
Bon Accord,-561439
Bonaventure,-561444
Bonavista,-561447
Bongard,-561451
Bonne Bay Pond,900057048
Bonnyville,-561460
Bonshaw,900050247
Bordeaux,-561470
Borden,900053538
Borden-Carleton,373979
Boston Bar,900051045
Boswell,-561481
Bottrel,900050126
Botwood,-561487
Boucherville,900039985
Bouchette,900057911
Bouctouche,-561798
Boularderie East,900048988
Bourget,900050052
Boutiliers Point,900052101
Bowen Island,900048888
Bowen Island,-561538
Bowmanville,-561543
Bowness,-561544
Bowser,-561549
Boyle,429786
Bracebridge,-561562
Brackendale,-561565
Brackley Beach,900049021
Bradford,-561568
Bragg Creek,900049256
Brampton,-561579
Brandon,-561582
Brantford,-561588
Bras D'or,900056336
Brentwood Bay,-561611
Brew Bay,900049011
Bridge Lake,-561627
Bridgetown,-561630
Bridgewater,-561631
Brier and Long Islands,900059306
Brighton,-561643
Brigus,-561647
Brisco,-561654
Bristol,-561656
Bristol,900054817
Britannia Beach,-561659
Broadview,-561671
Brochet,-561672
Brockville,-561684
Bromont,900048497
Brookfield,-561700
Brooklin,900048631
Brooks,-561703
Brossard,-561713
Browns Yard,900056624
Brownsburg,-561735
Bruce Mines,-561747
Bruceton,-561752
Bruederheim,-561754
Brûlé,900057350
Brule Mines,900049187
Bryson,-561772
Buckhorn,-561787
Buckingham,-561788
Bucklaw,900054546
Burgeo,-561844
Burgessville,900049551
Burks Falls,-561856
Burleigh Falls,900056106
Burlington,-561857
Burnaby,-561859
Burns Lake,-561869
Burstall,-561893
Bury,900051878
Cabano,-561943
Cache Creek,-561957
Cacouna,-572844
Calabogie,-561979
Caledon,-561984
Caledon East,-561986
Caledonia,-561988
Caledonia,-561987
Calgary,900038590
Calgary,-561990
Callander,-561992
Cambridge,-562005
Cambridge Bay,-562008
Camlaren,-562024
Campbell River,-562040
Campbellford,-562032
Campbellton,-562043
Camrose,-562055
Canal Flats,-562069
Candiac,-562071
Canim Lake,-562079
Canmore,-562080
Canning,900049165
Canoe Lake,434929
Canora,-562091
Canso,-562093
Cantley,900055684
Canton-Bégin,-562099
Cap d'Espoir,900048934
Cap Le Moine,900056062
Cap-aux-Meules,-562117
Cap-aux-Os,900054634
Cap-Chat,-562119
Cap-de-la-Madeleine,-562121
Cap-des-Rosiers,-562122
Cap-Pele,900052470
Cap-Rouge,-562162
Cap-Saint-Ignace,900050321
Cap-Santé,900059355
Cape Chin,900049383
Cape Tormentine,-562151
Caplan,-562156
Caraquet,-562169
Carberry,-562173
Carbonear,-562175
Carcross,-562181
Carden,-562183
Cardiff,900049981
Cardigan,-562184
Cardston,-562190
Carignan,900058136
Carleton Place,-562230
Carleton sur Mer,-562228
Carlsbad Springs,900058758
Carlyle,-562236
Carmacks,-562237
Carmi,-562242
Carnarvon,900049695
Carnduff,-562244
Caroline,-562247
Caronport,-562248
Carp,-562249
Carrot River,-562259
Carrs Landing,900049734
Carrying Place,900051815
Carstairs,-562266
Cartierville,-562273
Cascade,-562281
Casselman,-562291
Cassidy,-562293
Castalia,900053037
Castle Junction,-562302
Castlegar,900041956
Castlegar,-562300
Castleton,900057606
Castor,-562307
Causapscal,-562332
Cavendish,-562336
Cavendish,900048978
Cawston,900054471
Cayamant,900050459
Cayuga,900049536
Cedars,-562350
Centre Rawdon,900053652
Centreville,-562363
Centreville,-562365
Centreville,-562362
Chambly,-562379
Chambord,-562381
Champlain,-562388
Chandler,-562392
Channel-Port aux Basques,-562398
Chapais,-562404
Chapleau,-562411
Chaplin,-562413
Charette,900050284
Charlemagne,-562424
Charlottetown,-562447
Charlottetown Airport,900038911
Chase,-562456
Chateau Richer,-562470
Châteauguay,-562464
Châteauguay Heights,-562469
Chatham,-562473
Chatsworth,-562477
Chelan,-562499
Chelmsford,900049993
Chelmsford,-562502
Chelsea,900054687
Chemainus,-562503
Chemin du Lac Matchi,900052662
Chepstow,900056800
Cherry Grove,429452
Cherry Valley,-562511
Cherryville,-562512
Chertsey,900053867
Chester,-562516
Chestermere,900052909
Chéticamp,-562523
Chetwynd,900050702
Chibougamau,-562533
Chicoutimi,-562541
Chicoutimi-Nord,-562542
Chilliwack,-562560
Chipman,-562575
Chippawa,-562581
Chitek,-562585
Chomedey,-562592
Christina,900049172
Christopher Lake,900051048
Churchill,-562615
Churchill,-562616
Chute-aux-Outardes,-562630
Clairmont,-562647
Clarenville,-562663
Claresholm,-562665
Clark's Harbour,-562678
Clarke City,-562670
Clarkes Beach,-562677
Clarksburg,900051533
Clavet,900056251
Clearwater,-562700
Cliffside,-562729
Clinton,-562734
Clinton,-562735
Cloverdale,-562755
Cloyne,900052060
Clute,-562758
Coal Harbour,-562772
Coaldale,-562769
Coaticook,-562780
Cobble Hill,-562785
Cobden,-562786
Coboconk,-562791
Cobourg,-562792
Cocagne ,900056239
Cochrane,-562795
Cochrane,-562794
Coe Hill,-562817
Colborne,-562824
Colchester,-562829
Cold Lake,-562834
Coldstream,900052713
Coldwater,-562838
Colebrook,-562841
Coleman,-562845
Collingwood,-562858
Collins Bay,-562861
Colpton,-562871
Colwood,900053418
Comber,-562889
Commanda,-562900
Comox,-562908
Compton,900051901
Coniston,-562934
Conklin,-562936
Consort,-562952
Contrecoeur,-562956
Cookshire,-562968
Cookstown,900049249
Coquitlam,900040795
Corbyville,-562998
Cordova Mines,-563001
Cormack,900059247
Corner Brook,-563016
Cornwall,-563017
Cornwall,900049116
Coronation,-563024
Cortes Bay,-563028
Coteau-du-Lac,-563041
Cottrells Cove,-563052
Courtenay,-563066
Covehead,900053207
Cow Head,-563082
Cowansville,-563081
Cowichan Bay,-563084
Craigmore,900053597
Cranberry Portage,-563124
Cranbrook,-563126
Crawford Bay,900051200
Creemore,-563142
Creighton,900055599
Cremona,-563145
Crescent Spur,900054317
Crescent Valley,-563149
Creston,-563151
Crofton,-563161
Crossfield,-563184
Crowes Landing,900053382
Crysler,900054626
Crystal Beach,900049111
Crystal Falls,-563222
Cudworth,-563224
Culloden,900053373
Cumberland,900052685
Cumberland,-563230
Cymbria,900050715
Cypress Hills Interprovincial Park,900056990
Cypress River,-563271
Dalhousie,-563286
Dalroy,900049978
Danville,-563322
Darlings Lake,900051543
Dartmouth,-563337
Dauphin,-563342
Daveluyville,900059033
Dawson City,-563371
Dawson Creek,-563373
De Winton,900051184
Deacon,900056654
Dead Man's Flats,900040658
Dease Lake,-563403
Debden,-563411
Deep Brook,-563429
Deep River,-563436
Deer Lake,-563445
Degelis,-572804
Delhi,-563470
Delisle,-563471
Deloraine,-563473
Delta,900039053
Delta,900053192
Denare Beach,-563486
Denholm,900049641
Denman Island,-563501
Denny Island,900050920
Depot de l'Ile,900050017
Deroche,-563521
Desbiens,-563527
Deschambault,-563531
Deschênes,-563533
Deseronto,-563537
Desolation Sound,900057636
Devon,-563571
Devonshire,-563573
DeWette,-563576
Didsbury,-563598
Dieppe,-563601
Digby,-563605
Dildo,-563616
Dillon,900051614
Dingwall,-563625
Disraeli,-563641
Doating Cove,-563657
Dolbeau,-563690
Dollard-des-Ormeaux,-563692
Donnacona,-563721
Dorothy,-563737
Dorset,-563740
Dorval,-563742
Dosquet,-563744
Doughty,-563751
Douglas,900059156
Douglastown,-563761
Downsview,-563771
Drayton Valley,-563779
Drumheller,-563794
Drummondville,-563797
Dryden,-563806
Dudswell,-567958
Duhamel,900058418
Duncan,-563850
Dundas,-563857
Dunham,900050864
Dunnville,-563878
Duntroon,900049484
Durham,-563897
Durham Bridge,-563899
Durham-Sud,900050157
Dwight,900049704
DʼEscousse,-563535
Eagle Harbour,-563926
Earlton,-563950
East Broughton Station,-563962
East Chezzetcook,-563969
East Coulee,-563970
East Ferris,900049062
East Kelowna,-563983
East Kemptville,900048795
East LaHave,-563986
Eastend,-563975
Eastern Passage,-563980
Eastman,-563990
Economy,-564038
Edberg,900056591
Edgar,-564052
Edgetts Landing,900057273
Edmonton,-564064
Edmundston,-564067
Edson,-564072
Edwardsville,-564081
Eganville,-564087
Egmont,900048966
Elk Lake,-564148
Elk Point,-564150
Elkford,900052150
Elko,-564149
Elkwater,900055855
Ellie,900055639
Elliot Lake,-564166
Elliston,-564170
Elmira,-564180
Elmira,-564179
Elmsdale,-564181
Elora,-564185
Elphinstone,-564186
Emerald,-564206
Emerson,-564211
Emsdale,-564224
Enderby,-564232
Enfield,900047927
Englefield,900051844
Englehart,-564242
Ennismore,900049987
Entrelacs,900049441
Entwistle,-564274
Erin,-564296
Erindale,-564297
Espanola,-564329
Esquimalt,-564333
Esterel,-564345
Esterhazy,-564346
Estevan,-564347
Étang-du-Nord,-564359
Etobicoke,-564366
Eugenia,-564380
Evanston,-564397
Evelyn,-564399
Excel,-564406
Exeter,-564407
Extension,-564419
Fairhaven,900053151
Fairmont Hot Springs,-564448
Fairy Glen,900057348
Falcon Lake,900057028
Fall River,900058217
Falls Creek,-564458
Falmouth,900052889
Fanny Bay,900049601
Farnham,-564486
Fatima,900050621
Fauquier,-564502
Faust,-564503
Fenelon Falls,-564527
Fergus,-564531
Ferintosh,-564534
Ferme-Neuve,-564536
Fernie,-564538
Fernwood,900049727
Ferrier,-564543
Field,-564556
Fintry,900057096
Fisher Branch,900057397
Fisher River Cree Nation ,900057284
Five Islands,-564660
Flagstone,-564665
Flat River,-564682
Flesherton,-564697
Flin Flon,-564707
Flin Flon,900055430
Florenceville,900054516
Flowers Cove,-564721
Foch,-564725
Fogo,-564727
Folly Lake,-564734
Fontenelle,-564744
Fonthill,-564745
Foothills,900059155
Foremost,-564766
Forest,-564767
Forest Grove,900051771
Forest Hill,-564771
Foresters Falls,900052035
Forestville,-564773
Fort Coulonge,-564792
Fort Erie,-564796
Fort Frances,-564798
Fort Liard,-564814
Fort Macleod,-564817
Fort McMurray,-564818
Fort Nelson,-564820
Fort Providence,-564823
Fort QuʼAppelle,-564824
Fort Saint James,-564831
Fort Saint John,-564832
Fort Saskatchewan,-564833
Fort Simpson,-564836
Fort Vermilion,-564844
Fortune,-564839
Fortune Harbour,-564842
Fossmill,-564853
Fowler Lake,900055765
Fox Creek,900050541
Frampton,900055064
Francis,-564916
Francois,-564922
Franquelin,900049623
Fraser Lake,-564948
Fredericton,-564968
Frelighsburg,900051761
Freshwater,-564992
Fruitvale,-565015
Fulford Harbour,-565022
Fulton River,-565025
Furry Creek,900049835
Gabarus,-565034
Gabriola,-565043
Gagetown,-565050
Galiano,900049702
Gananoque,-565076
Gander,-565077
Ganges,-565082
Gannon Village,900050068
Garden Bay,900051293
Gardner Creek,900051613
Garibaldi,-565102
Gascons,-565120
Gaspé,-565124
Gatineau,-565140
Gaultois,-565148
Genelle,900049612
Georgetown,-565183
Georgetown,-565184
Georgina,900048779
Geraldton,-565190
Gibsons,-565220
Gillam,-565233
Gilmour,-565241
Gimli,-565245
Girardville,900048913
Glen Robertson,-565293
Glenboro,-565277
Godbout,-565313
Goderich,-565315
Gold Bridge,-565329
Gold River,900049151
Golden,-565331
Golden Lake,-565335
Goldstream Station,-565349
Gooderham,-565352
Gore Bay,-565398
Goulais River,900051187
Goulds,900059268
Gracefield,-565428
Grafton,900049470
Granby,-565445
Grand Bank,-565448
Grand Barachois,900051932
Grand Beach,-565453
Grand Bend,-565454
Grand Centre,-565458
Grand Falls,-565476
Grand Falls -Windsor,-565477
Grand Forks,-565478
Grand Manan,-565490
Grand Metis,900050600
Grand pré,900049824
Grand Rapids,-565499
Grand River,-565500
Grand-Etang,-565473
Grand-Fonds,900051410
Grand-Mère,-565492
Grand-Remous,900053392
Grande Cache,900049538
Grande Prairie,-565467
Grande Vallee,900049518
Grande-Digue,900059591
Grande-Entrée,-565464
Grande-Ligne,-565465
Grande-Rivière,-565468
Grandes-Bergeronnes,-565471
Grandes-Piles,-565472
Granisle,900052696
Granum,900054225
Granville Ferry,-565529
Grassland,429888
Grates Cove,-565543
Gravelbourg,-565545
Gravenhurst,-565549
Gray Creek,-565552
Great Central,-565569
Great Falls,-565573
Great Village,-565590
Greely,900050054
Green Lake,-565606
Greenfield Park,-565597
Greens Harbour,-565614
Greenspond,-565616
Greenwood,-565624
Greenwood,-565625
Grenfell,-565628
Grenville,-565630
Grenville-sur-la-Rouge,900050328
Grimsby,-565660
Grimshaw,-565661
Gronlid,-565680
Grosses-Roches,-565690
Guelph,-565712
Guildford,900049164
Gull Lake,-565733
Guysborough,-565754
Hacketts Cove,900051485
Hadashville,900053385
Hagensborg,-565772
Haileybury,-565782
Haines Junction,900050704
Halcyon Hot Springs,-565786
Halfmoon Bay,-565794
Haliburton,-565803
Halifax,-565805
Hallowell,-565823
Ham Nord,-565845
Hamilton,-565834
Hammonds Plains,900051305
Hampstead,-565849
Hampton,900052105
Hampton,900050275
Hampton ,900057670
Hanceville,-565852
Hanna,-565862
Hanover,-565866
Hants Harbour,-565874
Hanwell,900059287
Harbour Breton,-565881
Harbour Grace,-565885
Harbourville,900056821
Harcourt,900051746
Hardisty,-565899
Harmony Junction,-565925
Harrington,900055870
Harrison Hot Springs,900048558
Harrison Mills,900048801
Hartland,-565966
Harvey Station,-565979
Harwood,-565980
Hastings,-565983
Haute-Aboujagane,900048581
Hauterive,-565997
Havelock,-565999
Havre aux Maisons,900050562
Havre Boucher,-566007
Havre-Aubert,-566004
Havre-Saint-Pierre,-566008
Hawk Junction,-566027
Hawkesbury,-566019
Hawkestone,-566023
Hay River,-566052
Hazelton,-566060
Head Lake,-566066
Head of Jeddore,900052932
Hearne Lake,900055341
Hearst,-566075
Hearts Delight,-566080
Heartʼs Content,-566079
Hébertville,-566084
Hecla,900053704
Hedley,-566102
Hemlock Valley,900049769
Herb Lake,-566158
Heriot Bay,900049065
Heron Bay,-566169
Herouxville,900049539
Herring Cove,900051825
Herring Neck,-566174
Hespeler,-566184
Hibbs Cove ,900056866
High Level,-566215
High Prairie,-566218
High River,-566220
Highland Grove,-566210
Hillier,900056582
Hilliers,-566232
Hillsborough,-566239
Hinton,-566256
Hixon,-566261
Hodgson,-566280
Holberg,-566289
Holyrood,-566310
Honey Harbour,900040263
Honeymoon Bay,900051677
Honfleur,-566324
Hope,-566345
Hope,900056101
Hope Bay,900050071
Hope Town,900057790
Hopewell Cape,900051150
Hornby Island,900049975
Horseshoe Bay,900051040
Houston,-566407
Hubbards,-566428
Hudson,-566431
Hudson Bay,-566434
Hudson Hope,-566436
Hull,-566444
Humboldt,-566449
Huntsville,-566478
Husavick,-566488
Hydraulic,-566499
Hydro Glen,-566500
Hythe,-566506
Ile dʼOrleans,-570720
Indian Brook,-566565
Indian Harbour,900051886
Indian Head,-566572
Ingersoll,-566584
Ingonish,-566593
Ingonish Beach,900050145
Inkerman,-566599
Innisfail,-566608
Innisfil,900056762
Inuvik,-566625
Invermere,-566626
Inverness,900056249
Inverness,-566627
Ioco,-566633
Iona,-566634
Iqaluit,-566637
Irlande,900058523
Iron Bridge,900051188
Iroquois,-566648
Iroquois Falls,-566651
Irvines Landing,-566662
Iskut,900052161
Isle-aux-Coudres,900040264
Ivy Lea,900049843
Jade City,900058568
Janeville,-566777
Janvrin Island,900057010
Jasper,-566786
Jasper National Park Entrance,-564268
Jemseg,900051479
Jenner,-566807
Johnsons Crossing,-566858
Johnstown,900049525
Joliette,-566869
Jonquière,-566881
Jordan,900048318
Judique,-566905
Kakabeka Falls,-566948
Kaladar,-566963
Kaleden,900054937
Kamloops,-566975
Kamouraska,900050092
Kamsack,-566979
Kananaskis Village,900040725
Kanata,-566988
Kangiqsujuaq,900051145
Kapuskasing,-567007
Kaslo,-567027
Kazabazua,900051002
Kedgwick,-567069
Keene,-567081
Kelowna,-567125
Kemble,900049281
Kempt Head,900051903
Kemptville,-567135
Keno City,900055847
Kenogami,-567163
Kenora,-567171
Kenosee Park,-567174
Kensington,-567175
Kentville,-567180
Keremeos,-567188
Kerrobert,-567192
Keswick,-567198
Kiamika,-567219
Kildonan,-567239
Kildonan,-567240
Killaloe Station,-567243
Killarney,900054349
Kimberley,-567253
Kincardine,-567260
Kindersley,-567262
King City,-567269
Kingsburg,900055703
Kingsbury,900051217
Kingsclear,-567297
Kingston,-567303
Kingsville,-567305
Kipawa,-567321
Kipling Station,-567323
Kirkland Lake,-567330
Kispiox,-567343
Kitchener,-567349
Kitimat,-567354
Kleena Kleene,-567376
Klondike,-567389
Kouchibouguac,900057132
Kyle,900052751
Kyuquot,900054299
L'Ange Gardien,900050183
L'Anse au Clair,900051658
L'Anse aux Meadows,-567709
L'Anse-à-Valleau,900051882
L'Isle-aux-Grues,900051382
La Baie,-567523
La Baie,-565447
La Conception,900048610
La Doré,-572308
La Durantaye,-567580
La Guadeloupe,-567607
La Malbaie,-567646
La Martre,900050646
La Minerve,900059553
La Patrie,900056097
La Pérade,-567715
La Pocatiere,900049841
La Rivière,900055757
La Ronge,-567742
La Sarre,-567749
La Scie,-567751
La Tuque,-567770
Labelle,-567526
Lac Baker,-567543
Lac d'Achigan,900056761
Lac du Bonnet,-567550
Lac Edouard,-567551
Lac Frontière,-567554
Lac Humqui,-566459
Lac Kénogami,900048907
Lac La Biche,-567559
Lac la Hache,900052965
Lac La Hache,900049093
Lac Sainte-Marie,-567568
Lac-aux-Sables,-567542
Lac-Beauport,900051264
Lac-Bouchette,-567544
Lac-Brome,900049226
Lac-Castor,-567547
Lac-Meach,-567561
Lac-Mégantic,-567562
Lac-Mondor,-567563
Lac-Saguay,900048480
Lac-Saint-Paul,-567572
Lac-Simon,900049083
Lac-St-Charles,900052774
Lac-Superieur,900048527
Lachenaie,900049436
Lachine,-567555
Lachute,-567558
Lacombe,-567565
Ladner,-567578
Ladysmith,-567594
Laflèche,-567597
Lafontaine,-567599
Lagoon City,900053366
Lake Charlotte,900052933
Lake Cowichan,-567622
Lake Louise,-567629
Lake of Bays,900049645
Lake Saint Peter,-567633
Lake Windermere,-567637
Lakefield,-567624
Lamarche,900048760
Lambton Shores,900049540
Lamèque,-567656
Lamont,-567659
Lanark,900049495
Lancaster,-567667
Lancer,900056052
Langford,-567688
Langham,-567689
Langley,-567692
Lanigan,-567701
Lanoraie,-567703
Lansdowne,900050259
Lantzville,900050125
Laprairie,-567728
Larrys River,-567744
Lasalle,900055992
Latchford,-567763
Laurier Station,900049182
Lauzon,-567783
Laval,-567785
Laval-des-Rapides,-567786
Laval-Ouest,-567788
Lavigne,900052764
Lawrencetown,-567807
Le Moyne,-567865
Le Portage,900050069
Leader,-567816
Leamington,-567826
Lebel-sur-Quevillon,900054114
Leclercville,-567833
Leduc,-567836
Les Éboulements,900040600
Les Escoumins,-567889
Les Etroits,-567890
Les Méchins,-567894
Lethbridge,-567902
Lévis,-567916
Lewisporte,-567930
Likely,900055738
Lillooet,-567951
Lily Lake,-567954
Lindsay,-567979
Lions Head,-567993
Liscomb,-567997
Listowel,-568006
Little Bras dʼOr,-568032
Little Brook,900050151
Little Current,-568045
Little Fort,-568056
Little Harbour,-568066
Little Narrows,-568087
Little Pond,900050782
Little Shemogue,900059102
Lively,-568125
Liverpool,-568126
Livingstone Cove,-568130
Lloydminster,-568143
Lockeport,-568155
Logan,-568171
Logan Lake,900053184
Loggieville,-568179
Lomond,-568187
London,-568193
Lone Butte,900049240
Long Creek,900049043
Long Harbour,900049636
"Long Lake, Manitoba",900057805
Long Point,-568239
Long Sault,-568254
Longue-Pointe-de-Mingan,-568261
Longueuil,-568262
Loon Lake,429927
Loos,-568287
Lords Cove ,900056966
Loretteville,-568294
Lorneville,900057676
Lotbinière,-568307
Louisbourg,-568314
Louiseville,-568322
Lousana,-568328
Low,-568333
Lower Island Cove,-568348
Lower Laberge,-568350
Lower Sackville,900056700
Lower Woods Harbour,-568358
Luceville,-568376
Lucknow,-568379
Lumby,-568390
Lund,-568394
Lunenburg,-568395
Luskville,-568401
Lynn Creek,-568411
Lyster,-568425
Lytton,-568427
LʼAnnonciation,-567702
LʼAnse-Saint-Jean,-567710
LʼAscension,-567750
LʼAssomption,-567756
LʼIsle-Verte,-568001
LʼIslet,900052178
LʼIsletville,-568000
LʼOrignal,-568295
L’Anse-au-Griffon,-565650
Mackenzie,900055777
Macklin,-568487
MacRae,-568499
MacTier,-568503
Madawaska,-568505
Madeira Park,900049788
Madoc,-568512
Magnetawan,-568523
Magog-Orford,-568528
Magrath,-568535
Mahone Bay,-568545
Main Brook,900051084
Maitland,-568567
Malahat,-568581
Malakwa,-568585
Malartic,-568587
Malden,900051246
Malignant Cove,900051319
Mallorytown,900049710
Malton,-568609
Mandeville,900058417
Manitou,-568645
Manitou Beach,900052826
Manitouwadge,-568654
Manitowaning,-568655
Maniwaki,-568659
Manning,900053866
Manning Park,900051119
Manotick,900050056
Manouane,-568670
Mansfield,900049262
Mansons Landing,-568679
Mansonville,900049454
Manvers,-568684
Manyberries,-568686
Maple Creek,-568690
Maple Ridge District Municipality,-568694
Marcelin,-568704
Margaree,-568712
Margaree Forks,900048968
Margaree Harbour,-568713
Margaree Valley,900049159
Maria,900049131
Marieville,-568740
Markdale,-568751
Markham,-568752
Marlboro,-568758
Marmora,-568761
Marsh Lake,900049429
Martensville,900054013
Maryhill,900050093
Marysville,900049524
Mashteuiatsh,900051356
Maskinongé,-568816
Masset,-568821
Massey,-568823
Masson,-568826
Matagami,-568829
Matane,-568834
Matapedia,-568837
Matlock,900059016
Mattawa,-568859
Mavillette,900051545
Mayerthorpe,900052075
Mayne Island,-568904
Maynooth,-568906
Mayo,-568907
McArras Brook,900050062
McBride,-568925
McCreary,-568947
Mcdonalds Corners,900050105
McDougall,900056878
McKerrow,900048915
Meadow Lake,-569072
Meaford,-569075
Medicine Hat,-569088
Melfort,-569125
Melita,-569128
Melocheville,-569130
Melrose,-569132
Melville,-569134
Membertou,900049751
Memramcook,-569143
Meota,900056121
Merrickville,-569173
Merritt,-569175
Merville,-569178
Messines,-569184
Metabetchouan,-569185
Metchosin,-569191
Metis Beach,-569199
Meziadin Junction,900049258
Middleton,-569257
Midland,-569265
Midway,-569269
Milan,900059246
Milford,900048863
Milk River,-569285
Mill Bay,900049290
Mill Cove,-569290
Mill Village,-569311
Millarville,900049592
Millbrook,-569288
Mille-Isles,900048489
Miller Lake,900053686
Millet,-569300
Millstream,-569309
Milton,-569325
Milton,-569324
Mindemoya,900051863
Minden,-569338
Minett,900048312
Miniota,-569349
Ministikwan Lake,900056997
Minnedosa,-569361
Minstrel Island,-569368
Minto,-569370
Minton,-569378
Mira,-569381
Mirabel,-569383
Miramichi,900049485
Miscou Island,900057765
Miscouche,-569394
Mission,-569414
Mississauga,-569427
Mobile,-569473
Moncton,-569498
Mont-Joli,-569527
Mont-Laurier,-569528
Mont-Louis,-569529
Mont-Saint-Hilaire,-569557
Mont-saint-pierre,900050368
Mont-Tremblant,-569558
Montague,-569507
Montague Harbour,900049696
Monte Creek,-569520
Montebello,-569519
Montmagny,-569531
Montreal,-569541
Montréal-Nord,-569548
Moose Factory,-569576
Moose Jaw,-569584
Moosomin,-569604
Moosonee,-569605
Morden,-569613
Morden,-569614
Morell,-569618
Moretons Harbour,-569622
Morin Heights,900049516
Morinville,-569632
Morris,-569640
Morrisburg,-569641
Mount Forest,-569698
Mount Hope,900049504
Mount Pearl Park,-569700
Mount Robson,-569704
Mount Stewart,-569706
Mount Washington,900049186
Mountain Grove,-569688
Mountain View,-569695
Mountain View,-569694
Mouth of Keswick,-569708
Mulmur,900053208
Muncho Lake,900053230
Murdochville,-569772
Murray Corner,900051772
Murray Harbour,-569780
Murray River,900057687
Musgrave Harbour,900056000
Muskwa,-569824
Musquodoboit Harbour,-569833
Myrtle Station,-569845
Mystic,900050119
Naicam,-569886
Nakusp,-569895
Namur,900049741
Nanaimo,-569908
Nanoose Bay,-569918
Nanticoke,-569922
Nanton,-569923
Napanee,-569927
Naramata,900048859
Naughton,-569984
Neddy Harbour,-570007
Needles,-570015
Neepawa,-570017
Neguac,-570021
Nelson,-570032
Nelson Forks,-570033
Nepean,900040899
Nestor Falls,900054740
Neuville,-570081
New Albany,-570084
New Carlisle,-570092
New Denver,-570098
New Glasgow,-570106
New Glasgow,900053374
New Hamburg,-570107
New Hazelton,-570110
New Liskeard,-570114
New Minas,900049214
New Richmond,-570126
New Westminster,-570133
Newcastle,-570093
Newmans Cove,-570116
Newmarket,-570118
Newport Corner,-570124
Niagara Falls,-570141
Niagara on the Lake,-570143
Nicolet,-570164
Nigadoo,-570167
Nimpo Lake,900050158
Ninette,-570182
Nipawin,-570186
Nipigon,-570187
Nipissing Beach,900049045
Nisku,-570202
Nobel,-570212
Nobleton,900048939
Noelville,-570218
Nolalu,900056053
Nominingue,-570233
Nootka,-570238
Nordegg,-561592
Norland,900058377
Normandale,900049638
Normandeau,429195
Normandin,-570261
Norris Point,900050799
North Battleford,-570278
North Bay,-570280
North Bend,-570284
North Cooking Lake,-570299
North Galiano,900049812
North Hatley,900048542
North Head,-570324
North Milton,900052565
North River Bridge,-570358
North Rustico,900050718
North Saanich,900049204
North Surrey,-570365
North Sydney,-570366
North Vancouver,-570375
North York,900040337
Northern Bight,-570313
Norway Point,900056056
Norwich,-570405
Norwood,-570406
Notre Dame,-570418
Notre-Dame-de-l'Île-Perrot,-576430
Notre-Dame-de-la-Merci,900051270
Notre-Dame-de-la-Salette,-570420
Notre-Dame-de-Lourdes,-570422
Notre-Dame-Des-Bois,900051175
Notre-Dame-des-Monts,-570424
Notre-Dame-du-Bon-Conseil,900048816
Notre-Dame-du-Laus,-570427
Notre-Dame-du-Portage,-570429
Nottawa,900051633
Nouvelle,-570441
Novar,-570445
Oak Bay,-570489
Oak Haven,900059176
Oak Point,-570496
Oakfield,900052892
Oakville,-570498
Obedjiwan,-570514
Ochre Pit Cove,900059216
Oka,-570568
Okanagan Falls,900049044
Okanagan Landing,-570575
Okotoks,-570583
Old Chelsea,-570589
Olds,-570615
Oliver,-570623
Omemee,-570638
Omerville,-570639
One Hundred Mile House,-570651
Onoway,-570659
Orangedale,-570706
Orangeville,-570707
Orillia,-570717
Orleans,-570719
Ormstown,-570722
Oro-Medonte,900049417
Oromocto,-570723
Orono,900050490
Oshawa,-570739
Osoyoos,-570743
Otis,-570755
Ottawa,-570760
Otter Lake,-570778
Otter Lake,900056136
Otterburn Park,-570766
Otterville,900057908
Outlook,-570796
Owen Sound,-570814
Oxbow,900059245
Oxbow,-570819
Oxtongue Lake,900039041
Oyama,-570827
Oyen,900054037
Oyster Bay,900048805
OʼLeary,-570619
Pabos,900049114
Padoue,900050941
Palmerston,-570875
Panorama,900049316
Papineau Lake,900057847
Papineauville,-570899
Parent,-570911
Paris,-570915
Park Corner,900059269
Parkdale,-570919
Parkhill,-570934
Parksville,-570937
Parrsboro,-570940
Parry Sound,-570949
Parson,-570953
Parsons Pond,-570955
Pasadena,900058018
Paspebiac,-570978
Patricia,-570993
Peace River,-571025
Peachland,-571028
Pefferlaw,-571070
Peggy's Cove,900053618
Pemberton,-571106
Pemberton Meadows,-571107
Pembroke,-571113
Pender Island,900059267
Penetanguishene,-571124
Penhold,-571127
Pennfield Ridge,-571132
Penticton,-571145
Perce,900040525
Peribonka,900051306
Perrys Cove,-571174
Perth,-571180
Perth,-571179
Petawawa,-571184
Peterborough,-571187
Petit Rocher,900050271
Petit-Etang,-571215
Petit-Saguenay,900048874
Petite Rivière Bridge,-571214
Petite-Rivière-Saint-François,-571213
Petite-Vallée,900053054
Petty Harbour,-571227
Pickering,-571264
